min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
40,40,50,1,40,209,1300,358,405,157751,782498,134466,21,193101,952152,211604,254327599,6,200,8174,158,33128,TELNET
40,40,50,1,40,308,1300,431,430,158906,686198,117984,11,168283,833126,190343,310968482,6,145,5927,127,39117,TELNET
40,41,50,1,40,116,1300,232,282,173422,1137031,183240,152,246872,1184873,264271,214919306,6,848,35094,586,68194,TELNET
40,42,50,2,40,60,358,69,417,143638,716818,139083,254,146875,918279,198083,13371686,6,44,1852,42,2543,TELNET
40,41,50,1,40,122,1300,243,282,176437,1137031,189585,152,250065,1184873,269298,229000549,6,854,35334,593,72721,TELNET
40,40,50,1,40,222,1300,375,405,157468,782498,134131,21,190222,952152,211315,279271504,6,202,8254,161,35803,TELNET
40,41,50,1,40,124,1300,244,282,178483,1137031,193601,152,252578,1184873,272359,238052773,6,858,35494,597,74369,TELNET
40,41,50,2,40,58,358,60,417,149093,716818,121605,254,188081,918279,193999,36515129,6,106,4375,84,4941,TELNET
40,40,50,1,40,228,1300,377,405,157468,782498,134131,21,190222,952152,211315,289329531,6,204,8334,163,37316,TELNET
40,40,50,1,40,325,1300,444,430,159148,686198,117513,11,164988,833126,189898,340941396,6,148,6047,131,42662,TELNET
40,41,50,1,40,130,1300,254,282,180255,1137031,196471,152,253913,1184873,274540,245093392,6,863,35694,603,78658,TELNET
40,41,50,1,40,88,1300,180,417,164731,901307,150451,254,214288,1063820,226852,46261423,6,133,5467,101,8945,TELNET
40,40,50,1,40,328,1300,444,430,159148,686198,117513,11,164988,833126,189898,345970409,6,149,6087,132,43371,TELNET
40,41,50,1,40,136,1300,262,282,182032,1137031,199256,152,255224,1184873,276585,259174626,6,870,35974,611,83287,TELNET
40,41,50,1,40,107,1300,206,417,181075,1005802,182584,254,234412,1063820,252296,56118286,6,138,5667,106,11399,TELNET
40,41,50,1,40,138,1300,264,282,184010,1137031,203064,152,257841,1184873,279633,268126269,6,873,36094,614,84951,TELNET
40,41,50,1,40,139,1300,269,417,199166,1005804,217108,137,251987,1063820,280169,63158903,6,143,5867,112,15672,TELNET
40,40,50,1,40,244,1300,393,405,157567,782498,133753,21,187427,952152,210997,319403029,6,207,8454,167,40793,TELNET
40,40,50,1,40,339,1300,447,430,159473,686198,116593,11,161794,833126,188481,371216056,6,152,6207,136,46140,TELNET
40,41,50,1,40,144,1300,273,282,185877,1137031,206662,133,259537,1184873,282520,275166901,6,877,36254,619,89137,TELNET
40,40,50,1,40,163,1300,306,417,203454,1005804,220795,13,252033,1063820,282384,76234339,6,148,6067,118,19344,TELNET
40,40,50,1,40,245,1300,392,405,157813,782498,133413,21,186988,952152,210283,324532621,6,209,8534,169,41560,TELNET
40,40,50,1,40,343,1300,446,430,159814,686198,116171,11,161940,833126,187587,381072918,6,155,6327,139,47777,TELNET
40,41,50,1,40,149,1300,281,282,187773,1137031,210022,133,260979,1184873,285151,289449281,6,883,36494,626,93563,TELNET
40,40,50,1,40,175,1300,311,417,224168,1005807,249417,13,275531,1063820,304617,86191785,6,155,6347,125,21997,TELNET
40,40,50,1,40,341,1300,445,430,159814,686198,116171,11,161940,833126,187587,386001351,6,156,6367,140,47868,TELNET
40,41,50,1,40,151,1300,282,282,189491,1137031,212593,133,263108,1184873,287257,298501505,6,887,36654,630,95225,TELNET
40,40,50,1,40,200,1300,342,417,233915,1005808,263163,13,283177,1063820,316087,93232399,6,160,6547,131,26271,TELNET
40,40,50,1,40,257,1300,405,405,157708,782498,133043,21,184301,952152,209943,349375941,6,211,8614,172,44235,TELNET
40,40,50,1,40,340,1300,444,430,159814,686198,116171,11,161940,833126,187587,396059385,6,157,6407,141,47960,TELNET
40,41,50,1,40,156,1300,291,282,191354,1137031,215900,133,264734,1184873,289931,305340964,6,891,36814,635,99411,TELNET
40,40,50,1,40,218,1300,362,417,236644,1005808,264852,13,282197,1063820,317894,106307835,6,165,6747,137,29889,TELNET
40,40,50,1,40,262,1300,407,405,157708,782498,133043,21,184301,952152,209943,359433969,6,213,8694,174,45742,TELNET
40,40,50,1,40,354,1300,454,430,159424,686198,115775,11,158945,833126,187112,411045838,6,160,6527,145,51443,TELNET
40,41,50,1,40,161,1300,298,282,194185,1137031,220750,133,267579,1184873,293856,319422203,6,897,37054,642,103882,TELNET
40,40,50,1,40,227,1300,364,417,250653,1106391,281041,13,297289,1063820,330692,116365859,6,170,6947,142,32339,TELNET
40,40,50,1,40,355,1300,452,430,159761,686198,115364,11,158977,833126,186244,416276013,6,162,6607,147,52192,TELNET
40,41,50,1,40,163,1300,298,282,196102,1137031,223703,133,269706,1184873,296005,328675584,6,902,37254,647,105626,TELNET
40,40,50,1,40,247,1300,383,417,264024,1106391,296235,13,308882,1063820,343336,124412283,6,175,7147,148,36678,TELNET
40,41,50,1,40,168,1300,305,282,197964,1137031,226708,133,271253,1184873,298454,335515044,6,906,37414,652,109812,TELNET
40,40,50,1,40,260,1300,395,417,267397,1106391,299432,13,308189,1063820,345823,136481918,6,181,7387,155,40388,TELNET
40,40,50,1,40,276,1300,419,405,157415,782498,132727,21,181690,952152,209580,389406892,6,216,8814,178,49219,TELNET
40,40,50,1,40,363,1300,456,430,160231,686198,114508,11,156335,833126,184909,441320504,6,165,6727,151,54907,TELNET
40,41,50,1,40,168,1300,305,282,198909,1137031,228115,133,272345,1184873,299450,343762622,6,909,37534,655,110114,TELNET
40,40,50,1,40,267,1300,395,417,279131,1106391,309406,13,320981,1063820,353932,146539946,6,186,7587,160,42842,TELNET
40,40,50,1,40,279,1300,419,405,157415,782498,132727,21,181690,952152,209580,394435901,6,217,8854,179,49946,TELNET
40,40,50,1,40,366,1300,454,430,160553,686198,114110,11,156065,833126,184104,451277943,6,168,6847,154,56476,TELNET
40,40,50,1,40,283,1300,408,417,291211,1106391,320605,13,330716,1063820,363330,153580564,6,191,7787,166,47115,TELNET
40,40,50,1,40,294,1300,416,417,298952,1106391,326986,13,334284,1063820,367814,166482545,6,196,7987,173,50880,TELNET
40,40,50,1,40,287,1300,425,405,157741,782498,132032,21,179127,952152,208444,419681547,6,220,8974,183,52661,TELNET
40,40,50,1,40,299,1300,415,417,305677,1106391,332063,13,345224,1063820,373018,176519018,6,201,8187,178,53330,TELNET
40,40,50,1,40,291,1300,425,405,157979,782498,131706,21,179240,952152,207724,429437835,6,223,9094,186,54214,TELNET
40,40,50,1,40,379,1300,463,430,160278,686198,113703,11,153355,833126,183626,481150284,6,171,6967,158,60016,TELNET
40,40,50,1,40,312,1300,423,417,317611,1106391,338727,13,351177,1063820,377287,184760445,6,208,8467,185,57764,TELNET
40,40,50,1,40,381,1300,462,430,160278,686198,113703,11,153355,833126,183626,486179298,6,172,7007,159,60721,TELNET
40,40,50,1,40,308,1300,421,417,320702,1106391,340774,13,353744,1063820,378873,191901644,6,211,8587,188,58066,TELNET
40,40,50,1,40,302,1300,430,405,158088,782498,131034,21,176540,952152,206649,459511332,6,227,9254,191,57737,TELNET
40,40,50,1,40,391,1300,470,430,160526,686198,113293,11,150734,833126,183127,511223784,6,174,7087,162,63396,TELNET
40,40,50,1,40,304,1300,430,405,158088,782498,131034,21,176540,952152,206649,464540349,6,228,9294,192,58464,TELNET
40,40,50,1,40,289,1300,416,417,289128,1106391,320362,13,328080,1063820,361909,224007718,6,253,10295,220,63722,TELNET
40,40,50,1,40,396,1300,469,430,160526,686198,113293,11,150734,833126,183127,521181230,6,176,7167,164,64988,TELNET
40,41,50,1,40,165,1300,302,282,199044,1137031,226861,133,273890,1184873,298388,439414500,6,932,38468,669,111042,TELNET
40,40,50,1,40,313,1300,439,405,158277,782498,130703,21,174190,952152,206258,489584830,6,230,9374,195,61139,TELNET
40,41,50,1,40,164,1300,300,282,198105,1137031,225926,133,272622,1184873,297574,442862150,6,948,39118,680,111824,TELNET
40,40,50,1,40,316,1300,438,405,158508,782498,130387,21,173830,952152,205616,499542282,6,233,9494,198,62692,TELNET
40,40,50,1,40,405,1300,474,430,160800,686198,112475,11,148327,833126,181790,551254736,6,180,7327,169,68568,TELNET
40,41,50,2,40,53,358,49,410,122059,567211,116522,237,131257,808368,163012,13564158,6,49,2055,45,2399,TELNET
40,40,50,1,40,407,1300,473,430,160800,686198,112475,11,148327,833126,181790,556283745,6,181,7367,170,69273,TELNET
40,41,50,2,40,53,358,48,410,140023,913456,161563,237,152758,1055811,214054,14670547,6,51,2137,46,2441,TELNET
40,40,50,1,40,327,1300,446,405,158488,782498,130037,14,171558,952152,205217,529615793,6,236,9614,202,66175,TELNET
40,40,50,1,40,415,1300,479,430,160450,686198,112117,11,145899,833126,181267,581227655,6,183,7447,173,71948,TELNET
40,41,50,1,40,53,358,49,410,148786,913456,149320,169,191793,1106704,213783,44341725,6,112,4614,86,4631,TELNET
40,46,50,3,40,49,113,19,425,13900,40271,19518,229,13771,40457,19441,7373273,6,11,506,14,687,TELNET
40,40,50,1,40,329,1300,446,405,158488,782498,130037,14,171558,952152,205217,534544218,6,237,9654,203,66902,TELNET
40,40,50,1,40,420,1300,478,430,160450,686198,112117,11,145899,833126,181267,591285697,6,185,7527,175,73540,TELNET
40,41,50,1,40,98,1300,212,410,169542,1005804,183804,169,222322,1106704,249383,53896850,6,133,5463,101,9963,TELNET
40,42,50,2,40,53,358,51,425,134620,530162,120080,229,138650,737009,183159,23520297,6,43,1811,41,2184,TELNET
40,41,50,1,40,105,1300,220,410,176025,1005804,197335,169,230402,1106704,260532,61943270,6,135,5543,103,10870,TELNET
40,41,50,2,40,62,760,97,425,167426,948153,168838,229,209775,1149592,250305,33578319,6,81,3354,64,3982,TELNET
40,40,50,1,40,338,1300,453,405,158277,782498,129721,14,169347,952152,204801,559588703,6,239,9734,206,69631,TELNET
40,41,50,1,40,137,1300,261,410,185396,1005804,208234,169,236595,1106704,271121,68983964,6,141,5783,110,15143,TELNET
40,41,50,1,40,62,760,101,425,162291,948153,151485,229,220511,1149592,231862,43334608,6,138,5671,101,6327,TELNET
40,40,50,1,40,340,1300,452,405,158504,782498,129413,14,169205,952152,204147,569646728,6,242,9854,209,71184,TELNET
40,40,50,1,40,428,1300,481,430,160920,686198,111342,11,143891,833126,180010,621258600,6,189,7687,180,77057,TELNET
40,40,50,1,40,172,1300,309,410,202875,1005804,237789,13,253591,1106704,295689,84070929,6,147,6023,117,20234,TELNET
40,41,50,1,40,90,1300,196,425,162783,948153,152886,229,219574,1149592,233490,53501571,6,162,6645,119,10728,TELNET
40,40,50,1,40,339,1300,451,405,158504,782498,129413,14,169205,952152,204147,574675742,6,243,9894,210,71275,TELNET
40,40,50,1,40,429,1300,480,430,160920,686198,111342,11,143891,833126,180010,626287615,6,190,7727,181,77762,TELNET
40,40,50,1,40,177,1300,310,410,214346,1005804,254703,13,267275,1106704,309889,93123158,6,150,6143,120,21280,TELNET
40,40,50,1,40,113,1300,229,425,171474,948153,166642,229,236195,1149592,252536,63562889,6,168,6885,125,14167,TELNET
40,40,50,1,40,202,1300,341,410,223434,1005805,264234,13,273196,1106704,317768,99157974,6,155,6343,126,25508,TELNET
40,40,50,1,40,141,1300,280,425,186829,1005805,199158,134,245011,1149592,269008,70793028,6,173,7085,130,18412,TELNET
40,40,50,1,40,349,1300,457,405,158636,782498,129083,14,167065,952152,203727,599619625,6,246,10014,214,74758,TELNET
40,40,50,1,40,437,1300,485,430,160794,686198,110935,11,141625,833126,179479,651332104,6,192,7807,184,80437,TELNET
40,40,50,1,40,229,1300,358,410,237331,1005805,279003,13,284661,1106704,329769,114245013,6,162,6623,134,30695,TELNET
40,40,50,1,40,146,1300,282,425,191793,1005805,208535,134,251251,1149592,276618,78738866,6,175,7165,132,19315,TELNET
40,40,50,1,40,351,1300,457,405,158636,782498,129083,14,167065,952152,203727,604648666,6,247,10054,215,75489,TELNET
40,40,50,1,40,440,1300,484,430,160794,686198,110935,11,141625,833126,179479,661390127,6,194,7887,186,81966,TELNET
40,40,50,1,40,231,1300,357,410,247510,1005870,290818,13,296391,1106704,339642,122291502,6,165,6743,137,31689,TELNET
40,40,50,1,40,171,1300,316,425,200983,1005805,224271,134,258067,1149592,289133,92820102,6,181,7405,139,23830,TELNET
40,40,50,1,40,249,1300,375,410,261371,1005870,304671,13,307422,1106704,350805,130539017,6,172,7023,145,36165,TELNET
40,40,50,1,40,197,1300,345,425,214411,1005810,244807,134,270064,1149592,305702,100866532,6,187,7645,146,28901,TELNET
40,40,50,1,40,358,1300,463,405,158597,782498,128744,14,164977,952152,203295,629693155,6,249,10134,218,78164,TELNET
40,40,50,1,40,269,1300,389,410,273240,1005870,314006,13,316175,1106704,357931,144419104,6,179,7303,153,41301,TELNET
40,40,50,1,40,201,1300,346,425,218933,1005811,251326,134,275558,1149592,311120,108912948,6,189,7725,148,29856,TELNET
40,40,50,1,40,362,1300,463,405,158597,782498,128744,14,164977,952152,203295,639751188,6,251,10214,220,79734,TELNET
40,40,50,1,40,447,1300,488,430,160716,686198,110258,11,139404,833126,178238,691564218,6,198,8047,191,85546,TELNET
40,40,50,1,40,271,1300,387,410,282228,1005870,322377,13,326263,1106704,364899,153370748,6,182,7423,156,42299,TELNET
40,40,50,1,40,222,1300,367,425,227333,1005811,262782,134,282280,1149592,320947,122994192,6,194,7925,154,34277,TELNET
40,40,50,1,40,449,1300,487,430,160716,686198,110258,11,139404,833126,178238,696392071,6,199,8087,192,86251,TELNET
40,40,50,1,40,288,1300,402,410,290359,1005870,329203,13,331288,1106704,370746,159506140,6,186,7583,161,46492,TELNET
40,40,50,1,40,241,1300,377,425,242175,1005811,279242,134,295454,1149592,334414,132247571,6,202,8245,163,39430,TELNET
40,40,50,1,40,242,1300,375,425,246040,1005816,283315,134,299601,1149592,337364,142506762,6,206,8405,167,40465,TELNET
40,40,50,1,40,368,1300,464,405,159239,782498,127843,14,162897,952152,201640,669925268,6,256,10414,226,83351,TELNET
40,40,50,1,40,304,1300,406,410,296447,1106375,332849,13,336271,1106704,373417,174423509,6,193,7863,170,51718,TELNET
40,40,50,1,40,256,1300,387,425,252142,1005816,287789,134,302228,1149592,340073,153369432,6,213,8685,175,44966,TELNET
40,40,50,1,40,369,1300,462,405,159239,782498,127843,14,162897,952152,201640,679782135,6,258,10494,228,84173,TELNET
40,40,50,1,40,305,1300,405,410,303485,1106375,337457,13,340768,1106704,376179,182639599,6,196,7983,172,52621,TELNET
40,40,50,1,40,456,1300,491,430,160652,686198,109857,11,137296,833126,177694,721436559,6,201,8167,195,88926,TELNET
40,40,50,1,40,275,1300,401,425,263336,1005816,299598,130,311730,1149592,349985,161415858,6,218,8885,181,49938,TELNET
40,40,50,1,40,320,1300,416,410,310783,1106375,342916,13,345026,1106704,380968,189680217,6,200,8143,177,56809,TELNET
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,TELNET
40,40,50,1,40,277,1300,401,425,267105,1005816,303479,130,316070,1149592,353176,169462279,6,220,8965,183,50841,TELNET
40,40,50,1,40,376,1300,468,405,159171,782498,127517,14,160950,952152,201193,699797608,6,260,10574,231,86903,TELNET
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,TELNET
40,40,50,1,40,289,1300,405,425,271442,1005816,304517,130,316860,1149592,353000,183442932,6,227,9245,191,55279,TELNET
40,40,50,1,40,379,1300,467,405,159171,782498,127517,14,160950,952152,201193,709855632,6,262,10654,233,88473,TELNET
40,40,50,1,40,303,1300,414,425,285294,1106409,317952,130,328396,1149592,362941,192796897,6,234,9525,199,60440,TELNET
40,40,50,1,40,300,1300,412,425,288324,1106409,320366,130,330984,1149592,364814,199736932,6,237,9645,202,60794,TELNET
40,40,50,1,40,387,1300,472,405,158896,782498,127248,14,159036,952152,200747,739828553,6,265,10774,237,91950,TELNET
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,TELNET
40,46,50,3,40,49,113,19,410,29787,143448,46711,63,25671,142675,41494,6191214,6,11,506,14,687,TELNET
40,41,50,2,40,51,358,46,410,151223,914831,163493,63,159968,1116266,217994,16416174,6,54,2256,49,2535,TELNET
40,41,50,2,40,62,700,92,410,161168,914831,148714,63,202738,1116266,219335,25367819,6,94,3881,73,4537,TELNET
40,41,50,1,40,62,700,87,410,163592,914831,142967,63,214508,1116266,217558,36532225,6,125,5140,93,5773,TELNET
40,41,50,1,40,59,700,79,410,168333,914831,139112,63,230062,1116266,216355,46497188,6,158,6482,115,6893,TELNET
40,40,50,1,40,59,700,76,410,163024,914831,131790,63,228882,1116266,206273,56547698,6,209,8554,147,8789,TELNET
40,40,50,1,40,57,700,69,410,163226,914831,125631,63,231747,1116266,198925,66505140,6,257,10506,179,10281,TELNET
40,40,50,1,40,57,700,67,410,165374,914831,134857,63,240566,1116266,208337,76491881,6,303,12375,207,11820,TELNET
40,40,50,1,40,59,705,78,410,166492,914831,136298,63,244525,1116266,210968,84307852,6,348,14202,235,14064,TELNET
40,40,50,1,40,75,1300,143,410,170998,1005802,147072,63,248033,1116266,219344,91147306,6,353,14402,241,18292,TELNET
40,43,50,3,40,46,113,15,405,104133,631299,144319,75,94090,591449,149256,8028479,6,22,953,22,1024,TELNET
40,40,50,1,40,94,1300,193,410,178382,1005806,165644,63,255699,1116266,234533,106234344,6,359,14642,248,23383,TELNET
40,41,50,2,40,50,327,39,405,149784,743809,147009,75,169133,945251,205361,18314617,6,71,2949,61,3110,TELNET
40,40,50,1,40,96,1300,196,410,180846,1005806,171066,63,258332,1116266,238761,114381346,6,362,14762,251,24330,TELNET
40,41,50,1,40,58,705,79,405,150880,743809,131878,75,192278,945251,198684,25026539,6,115,4736,88,5169,TELNET
40,40,50,1,40,111,1300,225,410,184876,1005806,178878,63,261380,1116266,245901,121220805,6,367,14962,257,28562,TELNET
40,41,50,1,40,101,1300,215,405,164710,1005786,163645,75,204159,1005552,223615,31865995,6,120,4936,94,9505,TELNET
40,40,50,1,40,127,1300,254,410,191706,1005806,193231,63,268392,1116266,258024,136307845,6,373,15202,264,33655,TELNET
40,42,50,3,40,45,113,13,398,122514,525382,131345,156,114872,740373,160544,12354065,6,32,1363,33,1492,TELNET
40,41,50,1,40,145,1300,287,405,186192,1005809,208331,75,225401,1006088,261683,46953038,6,126,5176,101,14645,TELNET
40,40,50,1,40,129,1300,255,410,194006,1005806,197749,63,271403,1116266,261774,144354268,6,375,15282,266,34562,TELNET
40,41,50,2,40,49,327,36,398,142329,581426,125346,156,164137,767807,183968,22713831,6,87,3602,73,3621,TELNET
40,41,50,1,40,150,1300,290,405,193022,1005809,220533,75,233618,1006088,272330,54898876,6,128,5256,103,15548,TELNET
40,40,50,1,40,142,1300,276,410,198450,1005809,205774,63,274650,1116266,268528,151596042,6,380,15482,272,38788,TELNET
40,41,50,1,40,85,1300,196,398,155314,875619,149277,156,188002,1048298,214393,32686980,6,120,4942,98,8426,TELNET
40,41,50,1,40,180,1300,328,405,203953,1005809,234400,75,240858,1006088,284931,62140655,6,134,5496,110,19865,TELNET
40,40,50,1,40,156,1300,293,410,204503,1005811,215267,63,280033,1116266,276483,166481923,6,387,15762,280,43921,TELNET
40,41,50,1,40,112,1300,230,398,174239,1005807,184408,156,217606,1048298,253739,42730542,6,127,5222,105,11836,TELNET
40,42,50,3,40,44,113,13,426,134108,926644,182881,62,129855,886639,192946,9474090,6,31,1322,31,1386,TELNET
40,40,50,1,40,212,1300,359,405,221898,1005809,259769,75,256840,1006088,306651,77026539,6,141,5776,118,25045,TELNET
40,40,50,1,40,158,1300,294,410,206705,1005811,219034,63,282857,1116266,279633,174528348,6,389,15842,282,44828,TELNET
40,41,50,1,40,144,1300,285,398,207421,1005817,242752,142,243751,1048298,291552,50976885,6,134,5502,112,16200,TELNET
40,41,50,2,40,44,113,10,426,145300,926644,156615,62,163094,886639,192242,19934469,6,64,2666,57,2514,TELNET
40,40,50,1,40,216,1300,359,405,227882,1005809,267678,75,263776,1006088,313610,85072965,6,143,5856,120,25948,TELNET
40,40,50,1,40,170,1300,310,410,210979,1005811,225645,63,285861,1116266,285174,181770115,6,394,16042,288,49054,TELNET
40,41,50,1,40,149,1300,287,398,219896,1005817,260541,142,258119,1048298,306954,58922725,6,137,5622,115,17198,TELNET
